Commodity,Stage,Timeframe,Mode,Mean F1-Score,Mean Accuracy,Mean Precision,Mean Recall,Max F1-Score,Max Precision,Sharpe Ratio,Cumulative Return,BuyHold Return,Num Samples
CORN,Stage 1,daily,buy_hold,0.3519847627429989,0.49013445084686563,0.6840067000106659,0.49013445084686563,0.5086330630731164,0.7543910582087385,0.3246825264307364,3.4016232582536503,1.3768472906403941,5991
CORN,Stage 1,daily,buy_short,0.3519847627429989,0.49013445084686563,0.6840067000106659,0.49013445084686563,0.5086330630731164,0.7543910582087385,0.2968373136964763,5.859080504580061,1.3768472906403941,5991
CORN,Stage 1,monthly,buy_hold,0.3519847627429989,0.49013445084686563,0.6840067000106659,0.49013445084686563,0.5086330630731164,0.7543910582087385,0.3273047052457821,3.6054693632231336,1.3768472906403941,5991
CORN,Stage 1,monthly,buy_short,0.3519847627429989,0.49013445084686563,0.6840067000106659,0.49013445084686563,0.5086330630731164,0.7543910582087385,0.30188550167208555,6.513180224504753,1.3768472906403941,5991
CORN,Stage 2,daily,buy_hold,0.3755136247304694,0.48838833595250564,0.6303424661408722,0.48838833595250564,0.48843126643690604,0.7551496307811892,0.30000221728137877,3.330335102165055,1.3768472906403941,5991
CORN,Stage 2,daily,buy_short,0.3755136247304694,0.48838833595250564,0.6303424661408722,0.48838833595250564,0.48843126643690604,0.7551496307811892,0.29180135926216316,5.638702015073345,1.3768472906403941,5991
CORN,Stage 2,monthly,buy_hold,0.3755136247304694,0.48838833595250564,0.6303424661408722,0.48838833595250564,0.48843126643690604,0.7551496307811892,0.23369809972938135,2.447935340999663,1.3768472906403941,5991
CORN,Stage 2,monthly,buy_short,0.3755136247304694,0.48838833595250564,0.6303424661408722,0.48838833595250564,0.48843126643690604,0.7551496307811892,0.21481861790454565,3.2110872270795694,1.3768472906403941,5991
CORN,Stage 3,daily,buy_hold,0.44518030527292884,0.4808800419067575,0.5144746828300896,0.4808800419067575,0.558000422743606,0.5966492231552473,0.13811092949045353,0.9363838310835746,1.3768472906403941,5991
CORN,Stage 3,daily,buy_short,0.44518030527292884,0.4808800419067575,0.5144746828300896,0.4808800419067575,0.558000422743606,0.5966492231552473,0.043660262769430996,0.3274649399524774,1.3768472906403941,5991
CORN,Stage 3,monthly,buy_hold,0.44518030527292884,0.4808800419067575,0.5144746828300896,0.4808800419067575,0.558000422743606,0.5966492231552473,-0.13348675977699276,-0.49683156005920903,1.3768472906403941,5991
CORN,Stage 3,monthly,buy_short,0.44518030527292884,0.4808800419067575,0.5144746828300896,0.4808800419067575,0.558000422743606,0.5966492231552473,-0.3615832105917977,-0.9103185135693852,1.3768472906403941,5991
CORN,Stage 4,daily,buy_hold,0.43599359615402156,0.47581630871311337,0.51027825241714,0.47581630871311337,0.5426234798778943,0.5943775100401606,0.10736369224637987,0.6769353553648971,1.3768472906403941,5991
CORN,Stage 4,daily,buy_short,0.43599359615402156,0.47581630871311337,0.51027825241714,0.47581630871311337,0.5426234798778943,0.5943775100401606,-0.0006839485439484681,-0.004427695019357469,1.3768472906403941,5991
CORN,Stage 4,monthly,buy_hold,0.43599359615402156,0.47581630871311337,0.51027825241714,0.47581630871311337,0.5426234798778943,0.5943775100401606,-0.138114211648032,-0.506240710498152,1.3768472906403941,5991
CORN,Stage 4,monthly,buy_short,0.43599359615402156,0.47581630871311337,0.51027825241714,0.47581630871311337,0.5426234798778943,0.5943775100401606,-0.3673074542979725,-0.9136412056768802,1.3768472906403941,5991
SUGAR,Stage 1,daily,buy_hold,0.3112199537554251,0.4791339270123976,0.7517445370796965,0.4791339270123976,0.3858759714181401,0.7567781164819922,0.10472791323981027,0.8105011419970072,3.121317157712306,5990
SUGAR,Stage 1,daily,buy_short,0.3112199537554251,0.4791339270123976,0.7517445370796965,0.4791339270123976,0.3858759714181401,0.7567781164819922,0.06827979587856348,0.6523847936821248,3.121317157712306,5990
SUGAR,Stage 1,monthly,buy_hold,0.3112199537554251,0.4791339270123976,0.7517445370796965,0.4791339270123976,0.3858759714181401,0.7567781164819922,0.11391687903075223,0.9080690196078398,3.121317157712306,5990
SUGAR,Stage 1,monthly,buy_short,0.3112199537554251,0.4791339270123976,0.7517445370796965,0.4791339270123976,0.3858759714181401,0.7567781164819922,0.0738403643762041,0.6895095228657739,3.121317157712306,5990
SUGAR,Stage 2,daily,buy_hold,0.3571601406803534,0.4674349572201852,0.6113703506461519,0.4674349572201852,0.4999351654852491,0.7555200722568991,0.0007051698974121473,0.003926303604498971,3.121317157712306,5990
SUGAR,Stage 2,daily,buy_short,0.3571601406803534,0.4674349572201852,0.6113703506461519,0.4674349572201852,0.4999351654852491,0.7555200722568991,-0.09206342020894363,-0.4919373724673892,3.121317157712306,5990
SUGAR,Stage 2,monthly,buy_hold,0.3571601406803534,0.4674349572201852,0.6113703506461519,0.4674349572201852,0.4999351654852491,0.7555200722568991,0.08318652861477034,0.5384637515083674,3.121317157712306,5990
SUGAR,Stage 2,monthly,buy_short,0.3571601406803534,0.4674349572201852,0.6113703506461519,0.4674349572201852,0.4999351654852491,0.7555200722568991,0.013207333829215021,0.098365845768565,3.121317157712306,5990
SUGAR,Stage 3,daily,buy_hold,0.4529193519202552,0.4887375589313778,0.5144085927852544,0.4887375589313778,0.527503372170558,0.559835689791128,0.2804026777893403,3.202907983480432,3.121317157712306,5990
SUGAR,Stage 3,daily,buy_short,0.4529193519202552,0.4887375589313778,0.5144085927852544,0.4887375589313778,0.527503372170558,0.559835689791128,0.2973262381235718,7.9045780970667465,3.121317157712306,5990
