Commodity,Stage,Timeframe,Mode,Mean F1-Score,Mean Accuracy,Mean Precision,Mean Recall,Max F1-Score,Max Precision,Sharpe Ratio,Cumulative Return,BuyHold Return,Num Samples
SUGAR,Stage 3,monthly,buy_hold,0.43964834228977223,0.47996323529411755,0.5068928948093109,0.47996323529411755,0.4929021580575282,0.5281339127489434,0.07962865475186151,0.48116255311616474,3.121317157712306,5990
SUGAR,Stage 3,monthly,buy_short,0.43964834228977223,0.47996323529411755,0.5068928948093109,0.47996323529411755,0.4929021580575282,0.5281339127489434,-0.06835588042760367,-0.3632067695246609,3.121317157712306,5990
SUGAR,Stage 4,daily,buy_hold,0.43302987066021226,0.4748161764705883,0.5019152375092506,0.4748161764705883,0.4745523139656753,0.529093605647216,0.16791336829076317,1.3566903853212278,3.121317157712306,5990
SUGAR,Stage 4,daily,buy_short,0.43302987066021226,0.4748161764705883,0.5019152375092506,0.4748161764705883,0.4745523139656753,0.529093605647216,0.07695177322629679,0.7130377475903322,3.121317157712306,5990
SUGAR,Stage 4,monthly,buy_hold,0.43302987066021226,0.4748161764705883,0.5019152375092506,0.4748161764705883,0.4745523139656753,0.529093605647216,0.041625930513104405,0.22393933727301318,3.121317157712306,5990
SUGAR,Stage 4,monthly,buy_short,0.43302987066021226,0.4748161764705883,0.5019152375092506,0.4748161764705883,0.4745523139656753,0.529093605647216,-0.12619838112239548,-0.5651767307348015,3.121317157712306,5990
GOLD,Stage 1,daily,buy_hold,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.4190806909939395,3.5670874240299195,5.834684525907649,5990
GOLD,Stage 1,daily,buy_short,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.3013881643851762,2.120522800476702,5.834684525907649,5990
GOLD,Stage 1,monthly,buy_hold,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.4500228182668028,3.6269599812777873,5.834684525907649,5990
GOLD,Stage 1,monthly,buy_short,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.3126644627103803,2.054681513499794,5.834684525907649,5990
GOLD,Stage 2,daily,buy_hold,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.4190806909939395,3.5670874240299195,5.834684525907649,5990
GOLD,Stage 2,daily,buy_short,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.3013881643851762,2.120522800476702,5.834684525907649,5990
GOLD,Stage 2,monthly,buy_hold,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.4500228182668028,3.6269599812777873,5.834684525907649,5990
GOLD,Stage 2,monthly,buy_short,0.3376974781323173,0.503125,0.7514912008001731,0.503125,0.39204070253693896,0.7543793252595156,0.3126644627103803,2.054681513499794,5.834684525907649,5990
GOLD,Stage 3,daily,buy_hold,0.42998498148390374,0.496875,0.5022953629872017,0.496875,0.4713414605268143,0.5797319579722372,0.4456612453928321,3.73922442968376,5.834684525907649,5990
GOLD,Stage 3,daily,buy_short,0.42998498148390374,0.496875,0.5022953629872017,0.496875,0.4713414605268143,0.5797319579722372,0.32099294728661065,2.360185560125189,5.834684525907649,5990
GOLD,Stage 3,monthly,buy_hold,0.42998498148390374,0.496875,0.5022953629872017,0.496875,0.4713414605268143,0.5797319579722372,0.5078722902253737,4.513157529679227,5.834684525907649,5990
GOLD,Stage 3,monthly,buy_short,0.42998498148390374,0.496875,0.5022953629872017,0.496875,0.4713414605268143,0.5797319579722372,0.41202142062116054,3.33685851381584,5.834684525907649,5990
GOLD,Stage 4,daily,buy_hold,0.4368043154653304,0.49963235294117647,0.504611717586112,0.49963235294117647,0.483278758511921,0.5680709545284468,0.44509885490477574,3.6760158003232704,5.834684525907649,5990
GOLD,Stage 4,daily,buy_short,0.4368043154653304,0.49963235294117647,0.504611717586112,0.49963235294117647,0.483278758511921,0.5680709545284468,0.313877905983167,2.271151436417416,5.834684525907649,5990
GOLD,Stage 4,monthly,buy_hold,0.4368043154653304,0.49963235294117647,0.504611717586112,0.49963235294117647,0.483278758511921,0.5680709545284468,0.5097925791366843,4.588426532376938,5.834684525907649,5990
GOLD,Stage 4,monthly,buy_short,0.4368043154653304,0.49963235294117647,0.504611717586112,0.49963235294117647,0.483278758511921,0.5680709545284468,0.4197489374212127,3.456085773862333,5.834684525907649,5990
