Commodity,Stage,Timeframe,Mode,Mean F1-Score,Mean Accuracy,Mean Precision,Mean Recall,Max F1-Score,Max Precision,Sharpe Ratio,Cumulative Return,BuyHold Return,Num Samples
SUGAR,Stage 3,monthly,buy_hold,0.4291734781369344,0.4351318316745242,0.46943256629441166,0.4351318316745242,0.5155186502835163,0.5279256561128234,-0.048800848066440174,-0.22648548167977534,3.121317157712306,5990
SUGAR,Stage 3,monthly,buy_short,0.4291734781369344,0.4351318316745242,0.46943256629441166,0.4351318316745242,0.5155186502835163,0.5279256561128234,-0.1806199454053031,-0.7223424912405763,3.121317157712306,5990
SUGAR,Stage 4,daily,buy_hold,0.43497809924571795,0.4447354635935045,0.47907989815980856,0.4447354635935045,0.514800402437909,0.542358007735607,0.14179226804101944,1.071501941346488,3.121317157712306,5990
SUGAR,Stage 4,daily,buy_short,0.43497809924571795,0.4447354635935045,0.47907989815980856,0.4447354635935045,0.514800402437909,0.542358007735607,0.10821025303211854,1.1267982392262543,3.121317157712306,5990
SUGAR,Stage 4,monthly,buy_hold,0.43497809924571795,0.4447354635935045,0.47907989815980856,0.4447354635935045,0.514800402437909,0.542358007735607,0.0643958181816176,0.4158016939382152,3.121317157712306,5990
SUGAR,Stage 4,monthly,buy_short,0.43497809924571795,0.4447354635935045,0.47907989815980856,0.4447354635935045,0.514800402437909,0.542358007735607,-0.01018499879728088,-0.06979785018676588,3.121317157712306,5990
GOLD,Stage 1,daily,buy_hold,0.24594424739271728,0.3722716954775624,0.7887937439562451,0.3722716954775624,0.39525544036611565,0.9764842502540282,0.17064408572767215,0.4399088573785437,5.834684525907649,5990
GOLD,Stage 1,daily,buy_short,0.24594424739271728,0.3722716954775624,0.7887937439562451,0.3722716954775624,0.39525544036611565,0.9764842502540282,-0.1671439214020292,-0.4260053751456191,5.834684525907649,5990
GOLD,Stage 1,monthly,buy_hold,0.24594424739271728,0.3722716954775624,0.7887937439562451,0.3722716954775624,0.39525544036611565,0.9764842502540282,0.18179540214963208,0.4501854405794494,5.834684525907649,5990
GOLD,Stage 1,monthly,buy_short,0.24594424739271728,0.3722716954775624,0.7887937439562451,0.3722716954775624,0.39525544036611565,0.9764842502540282,-0.33417982374620925,-0.7089721585241133,5.834684525907649,5990
GOLD,Stage 2,daily,buy_hold,0.3175293132977329,0.321634363541121,0.5051219431091045,0.321634363541121,0.4966690290574061,0.95412977210045,0.306676943194608,1.101655282132072,5.834684525907649,5990
GOLD,Stage 2,daily,buy_short,0.3175293132977329,0.321634363541121,0.5051219431091045,0.321634363541121,0.4966690290574061,0.95412977210045,0.11825813521421843,0.45632366496698795,5.834684525907649,5990
GOLD,Stage 2,monthly,buy_hold,0.3175293132977329,0.321634363541121,0.5051219431091045,0.321634363541121,0.4966690290574061,0.95412977210045,0.17526379445475068,0.5249964454967095,5.834684525907649,5990
GOLD,Stage 2,monthly,buy_short,0.3175293132977329,0.321634363541121,0.5051219431091045,0.321634363541121,0.4966690290574061,0.95412977210045,-0.30671947104896563,-0.6781710415044485,5.834684525907649,5990
GOLD,Stage 3,daily,buy_hold,0.43012145323999385,0.4625458355159769,0.47817701899414006,0.4625458355159769,0.5115439539840224,0.5787265872607237,0.268217706056965,1.2495597244293282,5.834684525907649,5990
GOLD,Stage 3,daily,buy_short,0.43012145323999385,0.4625458355159769,0.47817701899414006,0.4625458355159769,0.5115439539840224,0.5787265872607237,-0.05534687074272117,-0.19314228209959328,5.834684525907649,5990
GOLD,Stage 3,monthly,buy_hold,0.43012145323999385,0.4625458355159769,0.47817701899414006,0.4625458355159769,0.5115439539840224,0.5787265872607237,0.11127202132058125,0.3615260594479357,5.834684525907649,5990
GOLD,Stage 3,monthly,buy_short,0.43012145323999385,0.4625458355159769,0.47817701899414006,0.4625458355159769,0.5115439539840224,0.5787265872607237,-0.3687090230978995,-0.7434692840988939,5.834684525907649,5990
GOLD,Stage 4,daily,buy_hold,0.4272415042754412,0.46132355508992495,0.4743682367422953,0.46132355508992495,0.5290971292577717,0.5793474902956307,0.331047099198502,1.7325798033896613,5.834684525907649,5990
GOLD,Stage 4,daily,buy_short,0.4272415042754412,0.46132355508992495,0.4743682367422953,0.46132355508992495,0.5290971292577717,0.5793474902956307,0.03202091147513642,0.13206227266322434,5.834684525907649,5990
GOLD,Stage 4,monthly,buy_hold,0.4272415042754412,0.46132355508992495,0.4743682367422953,0.46132355508992495,0.5290971292577717,0.5793474902956307,0.18503156427093317,0.7012185533268593,5.834684525907649,5990
GOLD,Stage 4,monthly,buy_short,0.4272415042754412,0.46132355508992495,0.4743682367422953,0.46132355508992495,0.5290971292577717,0.5793474902956307,-0.24721229411595325,-0.5994952438886153,5.834684525907649,5990
